year,month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,target
2010,5,23,21,12,22.0,1000.0,2,20.56,high
2010,5,23,22,11,21.0,1000.0,2,24.58,high
2010,5,23,23,11,20.0,1000.0,2,27.71,low
2010,5,24,0,11,19.0,1000.0,3,0.89,high
2010,5,24,1,11,17.0,1000.0,3,1.78,low
2010,5,24,2,12,17.0,999.0,2,0.89,low
2010,5,24,3,11,16.0,1000.0,0,1.79,low
2010,5,24,4,11,16.0,1000.0,3,0.89,low
2010,5,24,5,10,16.0,1000.0,1,1.79,low
2010,5,24,6,8,20.0,1001.0,0,4.02,low
2010,5,24,7,8,23.0,1003.0,1,1.79,low
2010,5,24,8,6,24.0,1004.0,1,9.84,low
2010,5,24,9,7,26.0,1004.0,1,17.89,low
2010,5,24,10,7,28.0,1004.0,1,25.04,low
2010,5,24,11,7,26.0,1005.0,1,30.85,low
2010,5,24,12,7,26.0,1005.0,1,38.9,low
2010,5,24,13,7,29.0,1005.0,1,46.05,low
2010,5,24,14,7,29.0,1004.0,1,51.86,low
2010,5,24,15,6,29.0,1004.0,1,56.78,low
2010,5,24,16,7,30.0,1003.0,1,60.8,low
2010,5,24,17,7,29.0,1003.0,1,64.82,low
2010,5,24,18,6,29.0,1004.0,1,69.74,low
2010,5,24,19,7,26.0,1004.0,1,72.87,low
2010,5,24,20,6,24.0,1005.0,0,1.79,low
2010,5,24,21,3,23.0,1006.0,1,4.02,low
2010,5,24,22,3,20.0,1007.0,1,7.15,low
2010,5,24,23,1,20.0,1007.0,1,10.28,low
2010,5,25,0,0,20.0,1008.0,3,0.89,low
2010,5,25,1,-2,22.0,1009.0,1,4.92,low
2010,5,25,2,0,17.0,1009.0,1,8.05,low
2010,5,25,3,1,17.0,1010.0,1,9.84,low
2010,5,25,4,1,17.0,1010.0,1,13.86,low
2010,5,25,5,2,18.0,1011.0,1,15.65,low
2010,5,25,6,2,19.0,1012.0,1,19.67,low
2010,5,25,7,4,21.0,1013.0,0,3.13,low
2010,5,25,8,4,23.0,1013.0,1,4.02,low
2010,5,25,9,4,24.0,1013.0,1,8.94,low
2010,5,25,10,6,26.0,1013.0,1,12.07,low
2010,5,25,11,5,27.0,1012.0,1,16.99,low
2010,5,25,12,6,29.0,1012.0,3,3.13,low
2010,5,25,13,6,30.0,1011.0,1,3.13,low
2010,5,25,14,5,30.0,1010.0,1,7.15,low
2010,5,25,15,4,31.0,1009.0,3,1.79,low
2010,5,25,16,4,31.0,1009.0,2,1.79,low
2010,5,25,17,5,31.0,1008.0,2,3.58,low
2010,5,25,18,5,30.0,1008.0,2,5.37,low
2010,5,25,19,5,27.0,1009.0,2,7.16,low
2010,5,25,20,7,28.0,1009.0,2,11.18,low
2010,5,25,21,7,27.0,1010.0,2,15.2,low
2010,5,25,22,7,26.0,1010.0,2,18.33,low
2010,5,25,23,7,26.0,1011.0,1,1.79,low
2010,5,26,0,10,20.0,1011.0,2,1.79,low
2010,5,26,1,9,21.0,1011.0,3,0.89,high
2010,5,26,2,11,20.0,1011.0,3,1.78,high
2010,5,26,3,10,21.0,1011.0,1,0.89,high
2010,5,26,4,10,20.0,1012.0,1,2.68,low
2010,5,26,5,13,19.0,1012.0,0,1.79,low
2010,5,26,6,13,20.0,1012.0,1,1.79,low
2010,5,26,7,12,23.0,1013.0,3,0.89,low
2010,5,26,8,12,24.0,1014.0,3,1.78,high
2010,5,26,9,12,27.0,1014.0,2,4.92,high
2010,5,26,10,11,27.0,1014.0,2,10.73,high
2010,5,26,11,11,29.0,1014.0,2,16.54,high
2010,5,26,12,11,30.0,1014.0,2,21.46,low
2010,5,26,13,11,30.0,1013.0,2,25.48,low
2010,5,26,14,11,30.0,1013.0,2,30.4,low
2010,5,26,15,10,30.0,1012.0,2,35.32,low
2010,5,26,16,10,29.0,1012.0,2,40.24,low
2010,5,26,17,9,29.0,1012.0,2,45.16,low
2010,5,26,18,10,28.0,1012.0,2,49.18,low
2010,5,26,19,11,27.0,1013.0,2,52.31,low
2010,5,26,20,10,26.0,1013.0,2,57.23,low
2010,5,26,21,12,26.0,1015.0,2,61.25,low
2010,5,26,22,12,24.0,1015.0,2,64.38,low
2010,5,26,23,13,24.0,1015.0,1,1.79,low
2010,5,27,0,14,22.0,1015.0,3,0.89,low
2010,5,27,1,11,23.0,1015.0,2,3.13,low
2010,5,27,2,11,22.0,1015.0,2,4.92,low
2010,5,27,3,13,21.0,1015.0,0,0.89,low
2010,5,27,4,13,21.0,1015.0,3,0.89,low
2010,5,27,5,12,21.0,1015.0,2,1.79,low
2010,5,27,6,13,21.0,1015.0,3,0.89,low
2010,5,27,7,14,22.0,1015.0,1,1.79,low
2010,5,27,8,15,21.0,1015.0,1,3.58,high
2010,5,27,9,15,22.0,1015.0,1,6.71,low
2010,5,27,10,15,23.0,1015.0,1,9.84,low
2010,5,27,11,14,23.0,1015.0,3,0.89,low
2010,5,27,12,15,23.0,1015.0,3,1.78,low
2010,5,27,13,15,23.0,1015.0,3,2.67,low
2010,5,27,14,16,22.0,1015.0,1,1.79,low
2010,5,27,15,15,21.0,1015.0,1,4.92,low
2010,5,27,16,16,20.0,1015.0,1,8.05,low
2010,5,27,17,16,20.0,1015.0,1,11.18,low
2010,5,27,18,16,19.0,1015.0,1,14.31,low
2010,5,28,0,16,17.0,1014.0,0,0.89,low
2010,5,28,1,15,17.0,1013.0,1,0.89,low
2010,5,28,2,16,17.0,1013.0,3,0.89,high
2010,5,28,3,16,17.0,1013.0,2,3.13,low
2010,5,28,4,15,17.0,1012.0,0,1.79,low
2010,5,28,5,16,17.0,1011.0,1,1.79,low
2010,5,28,6,16,17.0,1011.0,3,0.89,high
2010,5,28,7,16,17.0,1011.0,2,3.13,high
2010,5,28,8,16,17.0,1011.0,2,6.26,high
2010,5,28,9,16,18.0,1010.0,2,8.05,high
2010,5,28,10,17,19.0,1010.0,2,11.18,high
2010,5,28,11,17,20.0,1009.0,2,15.2,high
2010,5,28,12,16,21.0,1009.0,1,1.79,high
2010,5,28,13,16,24.0,1008.0,2,3.13,high
2010,5,28,14,15,24.0,1008.0,3,1.79,high
2010,5,28,15,15,23.0,1007.0,1,4.02,high
2010,5,28,16,17,23.0,1007.0,3,1.79,high
2010,5,28,17,18,21.0,1007.0,0,4.02,high
2010,5,28,18,18,20.0,1008.0,0,7.15,high
2010,5,28,19,17,20.0,1007.0,2,3.13,high
2010,5,28,20,16,19.0,1008.0,3,0.89,high
2010,5,28,21,16,18.0,1008.0,2,1.79,high
2010,5,28,22,16,18.0,1009.0,2,4.92,high
2010,5,28,23,16,18.0,1009.0,2,8.05,high
2010,5,29,0,16,17.0,1008.0,0,1.79,high
2010,5,29,1,16,17.0,1008.0,3,0.89,high
2010,5,29,2,16,17.0,1008.0,3,1.78,high
2010,5,29,3,16,17.0,1007.0,2,0.89,high
2010,5,29,4,15,16.0,1007.0,2,4.02,high
2010,5,29,5,15,16.0,1007.0,3,0.89,high
2010,5,29,6,15,17.0,1007.0,3,1.78,high
2010,5,29,7,16,17.0,1007.0,3,2.67,high
2010,5,29,8,17,19.0,1007.0,3,3.56,high
2010,5,29,9,17,21.0,1007.0,0,1.79,high
2010,5,29,10,17,23.0,1006.0,3,0.89,high
2010,5,29,11,17,25.0,1006.0,3,1.78,high
2010,5,29,12,16,28.0,1005.0,3,2.67,low
2010,5,29,13,8,31.0,1003.0,1,4.92,low
2010,5,29,14,5,31.0,1003.0,1,12.07,low
2010,5,29,15,7,30.0,1002.0,1,17.88,low
2010,5,29,16,8,31.0,1002.0,1,22.8,low
2010,5,29,17,6,31.0,1002.0,1,26.82,low
2010,5,29,18,7,30.0,1001.0,1,29.95,low
2010,5,29,19,11,26.0,1002.0,2,0.89,low
2010,5,29,20,13,23.0,1002.0,3,0.89,low
2010,5,29,21,15,21.0,1003.0,3,1.78,high
2010,5,29,22,15,20.0,1003.0,0,1.79,high
2010,5,29,23,9,23.0,1004.0,0,6.71,low
2010,5,30,0,11,20.0,1004.0,1,4.02,low
2010,5,30,1,11,19.0,1004.0,1,8.04,low
2010,5,30,2,10,20.0,1004.0,1,11.17,low
2010,5,30,3,8,23.0,1004.0,1,16.98,low
2010,5,30,4,8,23.0,1004.0,1,24.13,low
2010,5,30,5,8,21.0,1005.0,1,29.05,low
2010,5,30,6,11,21.0,1005.0,0,3.13,low
2010,5,30,7,11,23.0,1006.0,1,3.13,low
2010,5,30,8,11,24.0,1007.0,1,8.05,low
2010,5,30,9,10,25.0,1007.0,1,12.07,low
2010,5,30,10,10,27.0,1007.0,1,16.99,low
2010,5,30,11,10,26.0,1007.0,1,21.01,low
2010,5,30,12,10,28.0,1007.0,0,4.02,low
2010,5,30,13,9,28.0,1007.0,1,3.13,low
2010,5,30,14,9,28.0,1007.0,1,6.26,low
2010,5,30,15,12,22.0,1007.0,0,5.81,low
2010,5,30,16,13,23.0,1008.0,0,9.83,low
2010,5,30,17,11,24.0,1008.0,0,12.96,low
2010,5,30,18,11,25.0,1009.0,1,4.02,low
2010,5,30,19,13,23.0,1009.0,1,5.81,low
2010,5,30,20,15,21.0,1010.0,1,7.6,low
2010,5,30,21,15,22.0,1011.0,3,0.89,low
2010,5,30,22,15,21.0,1012.0,2,3.13,low
2010,5,30,23,15,20.0,1013.0,2,7.15,low
2010,5,31,0,15,18.0,1013.0,2,8.94,low
2010,5,31,1,15,18.0,1014.0,2,10.73,low
2010,5,31,2,14,18.0,1014.0,2,12.52,low
2010,5,31,3,14,18.0,1014.0,2,14.31,low
2010,5,31,4,14,18.0,1014.0,2,16.1,low
2010,5,31,5,14,17.0,1015.0,2,17.89,low
2010,5,31,6,14,18.0,1015.0,3,0.89,low
2010,5,31,7,15,20.0,1016.0,0,1.79,high
2010,5,31,8,15,20.0,1016.0,0,2.68,high
2010,5,31,9,15,22.0,1016.0,1,1.79,high
2010,5,31,10,15,23.0,1016.0,3,1.79,low
2010,5,31,11,13,24.0,1016.0,0,1.79,low
2010,5,31,12,11,26.0,1015.0,3,3.13,low
2010,5,31,13,9,27.0,1014.0,3,4.92,low
2010,5,31,14,10,28.0,1014.0,3,8.05,low
2010,5,31,15,10,27.0,1013.0,3,8.94,low
2010,5,31,16,11,26.0,1013.0,2,3.13,low
2010,5,31,17,12,25.0,1013.0,2,7.15,low
2010,5,31,18,12,25.0,1013.0,2,11.17,low
2010,5,31,19,12,24.0,1014.0,2,15.19,low
2010,5,31,20,14,22.0,1015.0,3,0.89,low
2010,5,31,21,16,21.0,1016.0,2,4.92,low
2010,5,31,22,15,20.0,1016.0,2,9.84,high
2010,5,31,23,14,19.0,1017.0,2,12.97,high
2010,6,1,0,14,18.0,1017.0,2,16.1,high
2010,6,1,1,13,17.0,1017.0,3,0.89,high
2010,6,1,2,13,17.0,1017.0,2,1.79,high
2010,6,1,3,14,17.0,1017.0,2,3.58,low
2010,6,1,4,14,17.0,1017.0,2,4.47,low
2010,6,1,5,14,17.0,1017.0,2,6.26,low
2010,6,1,6,14,17.0,1017.0,3,0.89,low
2010,6,1,7,13,18.0,1017.0,3,1.78,low
2010,6,1,8,14,19.0,1017.0,3,2.67,low
2010,6,1,9,14,21.0,1017.0,3,3.56,low
2010,6,1,10,14,21.0,1017.0,3,4.45,high
2010,6,1,11,14,23.0,1016.0,2,1.79,high
2010,6,1,12,14,23.0,1016.0,2,4.92,high
2010,6,1,13,14,25.0,1015.0,2,8.05,high
2010,6,1,14,14,25.0,1014.0,2,9.84,high
2010,6,1,15,14,25.0,1013.0,3,3.13,low
2010,6,1,17,15,25.0,1012.0,2,7.15,high
2010,6,1,18,14,24.0,1012.0,2,10.28,low
2010,6,1,19,15,24.0,1014.0,0,4.02,high
2010,6,1,20,16,22.0,1012.0,2,7.15,high
2010,6,1,21,17,20.0,1013.0,2,8.94,low
2010,6,2,17,14,24.0,1016.0,2,6.26,low
2010,6,2,18,13,24.0,1016.0,2,8.05,low
2010,6,2,19,13,23.0,1016.0,2,9.84,high
2010,6,2,20,15,21.0,1016.0,3,0.89,high
2010,6,2,21,15,19.0,1017.0,3,1.78,high
2010,6,2,22,15,19.0,1017.0,3,2.67,high
2010,6,2,23,15,20.0,1018.0,2,1.79,high
2010,6,3,0,15,17.0,1018.0,2,3.58,high
2010,6,3,1,15,17.0,1018.0,2,4.47,high
2010,6,3,2,15,17.0,1018.0,2,5.36,high
2010,6,3,3,14,17.0,1018.0,2,6.25,high
2010,6,3,4,13,16.0,1018.0,2,8.04,high
2010,6,3,5,13,16.0,1018.0,2,8.93,low
2010,6,3,6,14,15.0,1019.0,0,0.89,high
2010,6,3,7,14,19.0,1019.0,3,0.89,high
2010,6,3,8,15,20.0,1019.0,3,1.78,high
2010,6,3,9,13,22.0,1019.0,3,2.67,high
2010,6,3,10,12,23.0,1019.0,3,3.56,high
2010,6,3,11,13,24.0,1018.0,3,4.45,high
2010,6,3,12,14,26.0,1018.0,3,5.34,high
2010,6,3,13,12,27.0,1017.0,2,1.79,high
2010,6,3,14,13,27.0,1017.0,3,1.79,high
2010,6,3,15,13,28.0,1016.0,2,3.13,high
2010,6,3,16,12,27.0,1016.0,2,6.26,high
2010,6,3,17,13,27.0,1015.0,2,9.39,low
2010,6,3,18,11,26.0,1015.0,2,13.41,low
2010,6,3,19,10,25.0,1015.0,2,16.54,low
2010,6,3,20,12,23.0,1016.0,2,19.67,low
2010,6,3,21,12,22.0,1016.0,2,21.46,low
2010,6,3,22,12,21.0,1017.0,2,23.25,low
2010,6,3,23,13,20.0,1017.0,2,24.14,low
2010,6,4,0,14,19.0,1017.0,2,25.93,low
2010,6,4,1,14,18.0,1017.0,2,27.72,low
2010,6,4,2,14,17.0,1016.0,2,28.61,low
2010,6,4,3,13,17.0,1017.0,2,30.4,low
2010,6,4,4,13,16.0,1017.0,3,0.89,low
2010,6,4,5,12,15.0,1017.0,2,0.89,low
2010,6,4,6,13,16.0,1017.0,3,0.89,high
2010,6,4,7,14,18.0,1017.0,3,1.78,low
2010,6,4,8,13,21.0,1018.0,3,2.67,low
2010,6,4,9,13,23.0,1017.0,3,3.56,low
2010,6,4,10,13,24.0,1017.0,3,4.45,low
2010,6,4,11,13,26.0,1017.0,3,5.34,low
2010,6,7,12,17,29.0,1013.0,2,3.13,high
2010,6,7,13,13,31.0,1012.0,2,8.05,high
2010,6,7,14,12,30.0,1012.0,2,13.86,high
2010,6,7,15,11,31.0,1012.0,2,19.67,high
2010,6,7,16,11,31.0,1011.0,2,24.59,high
2010,6,7,17,13,31.0,1011.0,2,29.51,high
2010,6,7,18,16,28.0,1011.0,2,33.53,high
2010,6,7,19,15,27.0,1011.0,2,37.55,high
2010,6,7,20,14,26.0,1012.0,2,41.57,high
2010,6,7,21,14,25.0,1013.0,2,44.7,high
2010,6,7,22,14,24.0,1013.0,2,47.83,high
2010,6,7,23,13,24.0,1014.0,2,50.96,high
2010,6,8,0,14,23.0,1014.0,2,54.09,high
2010,6,8,1,14,22.0,1014.0,2,57.22,high
2010,6,8,2,14,22.0,1014.0,3,0.89,high
2010,6,8,3,14,20.0,1014.0,0,0.89,high
2010,6,9,17,11,30.0,1012.0,2,7.15,low
2010,6,9,18,13,29.0,1012.0,2,11.17,low
2010,6,9,19,13,28.0,1013.0,2,15.19,low
2010,6,9,20,12,26.0,1013.0,2,19.21,low
2010,6,9,21,11,25.0,1014.0,2,22.34,low
2010,6,9,22,12,24.0,1014.0,2,24.13,low
2010,6,9,23,13,22.0,1014.0,3,0.89,low
2010,6,10,0,12,23.0,1014.0,2,1.79,low
2010,6,10,1,12,22.0,1013.0,2,2.68,low
2010,6,10,2,12,21.0,1013.0,2,4.47,low
2010,6,10,3,13,21.0,1013.0,2,5.36,low
2010,6,10,4,13,22.0,1013.0,3,0.89,low
2010,6,10,5,16,21.0,1014.0,1,3.13,low
2010,6,10,6,16,20.0,1015.0,1,4.92,low
2010,6,10,7,16,20.0,1015.0,1,8.05,low
2010,6,10,8,16,19.0,1015.0,1,12.07,low
2010,6,10,9,16,20.0,1015.0,1,15.2,low
2010,6,10,10,16,20.0,1014.0,1,20.12,low
2010,6,10,11,15,21.0,1014.0,1,24.14,low
2010,6,10,12,16,21.0,1014.0,1,25.93,low
2010,6,10,13,15,22.0,1013.0,1,29.06,low
2010,6,10,14,15,22.0,1013.0,0,3.13,low
2010,6,10,15,14,23.0,1012.0,2,3.13,low
2010,6,10,16,14,24.0,1012.0,2,6.26,low
2010,6,10,17,14,24.0,1012.0,2,9.39,low
2010,6,10,18,15,23.0,1012.0,2,14.31,low
2010,6,10,19,15,22.0,1012.0,2,18.33,low
2010,6,10,20,15,20.0,1013.0,2,20.12,low
2010,6,10,21,15,19.0,1013.0,2,21.91,low
2010,6,10,22,15,19.0,1013.0,2,23.7,low
2010,6,10,23,15,18.0,1013.0,2,24.59,low
2010,6,11,0,16,18.0,1013.0,2,25.48,low
2010,6,11,1,15,18.0,1013.0,0,0.89,low
2010,6,11,2,16,18.0,1013.0,3,0.45,low
2010,6,11,3,16,18.0,1013.0,3,1.34,low
2010,6,11,4,15,18.0,1013.0,2,0.89,low
2010,6,11,5,16,18.0,1013.0,2,1.78,low
2010,6,11,6,16,18.0,1013.0,3,0.89,low
2010,6,11,7,16,19.0,1013.0,2,1.79,low
2010,6,11,8,15,20.0,1013.0,2,3.58,low
2010,6,11,9,15,21.0,1013.0,3,0.89,low
2010,6,11,10,15,23.0,1012.0,2,1.79,low
2010,6,11,11,15,23.0,1012.0,2,3.58,low
2010,6,11,12,15,24.0,1012.0,2,5.37,low
2010,6,11,13,15,24.0,1011.0,3,1.79,low
2010,6,11,14,15,24.0,1011.0,2,1.79,high
2010,6,11,15,15,25.0,1010.0,2,4.92,low
2010,6,11,16,15,25.0,1010.0,2,6.71,low
2010,6,11,17,15,25.0,1009.0,2,9.84,low
2010,6,11,18,15,24.0,1010.0,2,11.63,low
2010,6,11,19,16,24.0,1011.0,2,15.65,low
2010,6,11,20,16,22.0,1009.0,2,18.78,low
2010,6,11,21,16,22.0,1010.0,2,20.57,low
2010,6,11,22,16,22.0,1010.0,2,21.46,low
2010,6,11,23,16,20.0,1010.0,3,0.89,low
2010,6,12,0,16,20.0,1010.0,2,1.79,high
2010,6,12,1,17,21.0,1009.0,2,3.58,high
2010,6,12,2,17,20.0,1009.0,2,4.47,high
2010,6,12,3,17,20.0,1009.0,2,6.26,high
2010,6,12,4,16,20.0,1009.0,2,8.05,high
2010,6,12,5,16,19.0,1009.0,2,8.94,low
2010,6,12,6,15,20.0,1009.0,2,12.07,low
2010,6,12,7,16,20.0,1010.0,2,13.86,low
2010,6,12,8,16,21.0,1010.0,2,15.65,low
2010,6,12,9,16,22.0,1010.0,2,17.44,low
2010,6,12,10,16,25.0,1009.0,3,0.89,high
2010,6,12,11,16,26.0,1009.0,3,1.78,high
2010,6,12,12,16,27.0,1008.0,3,3.57,high
2010,6,12,13,15,29.0,1007.0,2,3.13,high
2010,6,12,14,16,30.0,1006.0,3,1.79,high
2010,6,12,15,15,29.0,1006.0,2,4.02,low
2010,6,12,16,15,31.0,1005.0,2,7.15,low
2010,6,12,17,17,29.0,1004.0,2,11.17,high
2010,6,12,18,17,28.0,1004.0,2,15.19,low
2010,6,12,19,17,28.0,1006.0,0,3.13,high
2010,6,12,20,17,26.0,1006.0,2,3.13,high
2010,6,12,21,17,27.0,1007.0,2,4.92,high
2010,6,12,22,18,27.0,1007.0,1,4.92,high
2010,6,12,23,17,23.0,1007.0,1,14.75,high
2010,6,13,0,15,24.0,1005.0,2,3.13,low
2010,6,13,1,18,23.0,1006.0,2,4.92,low
2010,6,13,2,18,23.0,1006.0,2,8.94,low
2010,6,13,3,17,22.0,1006.0,2,12.96,high
2010,6,13,4,17,21.0,1006.0,2,16.09,high
2010,6,13,5,17,21.0,1006.0,2,17.88,high
2010,6,13,6,17,21.0,1007.0,2,19.67,high
2010,6,13,7,18,21.0,1007.0,2,22.8,high
2010,6,13,8,18,21.0,1007.0,2,25.93,high
2010,6,13,9,18,22.0,1007.0,2,29.95,high
2010,6,13,10,18,24.0,1007.0,2,33.08,high
2010,6,13,11,18,25.0,1006.0,2,34.87,high
2010,6,13,12,18,26.0,1006.0,2,38.0,high
2010,6,13,13,19,27.0,1004.0,2,41.13,high
2010,6,13,14,19,28.0,1004.0,2,42.92,high
2010,6,13,15,18,29.0,1003.0,2,44.71,high
2010,6,13,16,19,29.0,1002.0,2,47.84,high
2010,6,13,17,19,28.0,1002.0,2,51.86,high
2010,6,13,18,19,27.0,1002.0,2,53.65,high
2010,6,13,19,16,22.0,1005.0,1,9.83,high
2010,6,13,20,17,19.0,1005.0,0,4.02,low
2010,6,13,21,17,19.0,1004.0,2,7.15,low
2010,6,13,22,17,20.0,1006.0,1,3.13,low
2010,6,13,23,18,20.0,1006.0,2,0.89,low
2010,6,14,0,17,19.0,1006.0,0,1.79,low
2010,6,14,1,17,19.0,1006.0,0,3.58,low
2010,6,14,2,17,18.0,1005.0,3,0.89,low
2010,6,14,3,17,18.0,1004.0,1,1.79,low
2010,6,14,4,17,18.0,1004.0,1,4.92,low
2010,6,14,5,16,18.0,1004.0,3,0.89,low
2010,6,14,6,18,19.0,1005.0,3,1.78,low
2010,6,14,7,18,20.0,1005.0,2,1.79,low
2010,6,14,8,18,21.0,1006.0,3,0.89,low
2010,6,14,9,18,23.0,1006.0,3,1.78,low
2010,6,14,10,18,24.0,1006.0,3,3.57,low
2010,6,14,11,17,25.0,1005.0,3,4.46,low
2010,6,14,12,17,27.0,1005.0,0,1.79,low
2010,6,14,13,17,28.0,1003.0,3,1.79,low
2010,6,14,14,18,29.0,1003.0,2,3.13,low
2010,6,14,15,18,30.0,1002.0,2,7.15,low
2010,6,14,16,18,30.0,1002.0,2,11.17,low
2010,6,14,17,19,31.0,1001.0,2,16.09,low
2010,6,14,18,19,29.0,1001.0,2,19.22,low
2010,6,14,19,19,28.0,1001.0,2,22.35,high
2010,6,14,20,20,28.0,1001.0,2,26.37,high
2010,6,14,21,20,25.0,1002.0,2,28.16,high
2010,6,14,22,21,25.0,1003.0,2,29.95,high
2010,6,14,23,20,24.0,1003.0,2,31.74,high
2010,6,15,0,21,24.0,1003.0,2,34.87,high
2010,6,15,1,20,22.0,1002.0,3,0.89,high
2010,6,15,2,20,22.0,1002.0,2,1.79,high
2010,6,15,3,19,21.0,1002.0,0,1.79,high
2010,6,15,4,19,21.0,1002.0,2,1.79,high
2010,6,15,5,19,21.0,1002.0,3,0.89,high
2010,6,15,6,19,22.0,1002.0,3,1.78,high
2010,6,15,7,19,23.0,1003.0,1,0.89,high
2010,6,15,8,19,25.0,1003.0,3,0.89,high
2010,6,15,9,19,26.0,1003.0,1,1.79,high
2010,6,15,10,20,28.0,1002.0,3,0.89,high
2010,6,15,11,20,29.0,1002.0,1,1.79,high
2010,6,15,12,20,30.0,1002.0,3,1.79,high
2010,6,15,13,19,31.0,1000.0,0,1.79,high
2010,6,15,14,19,31.0,1000.0,3,0.89,high
2010,6,15,15,17,31.0,1000.0,2,1.79,high
2010,6,15,16,14,32.0,999.0,2,3.58,low
2010,6,15,17,15,33.0,999.0,3,0.89,low
2010,6,15,18,17,32.0,998.0,2,1.79,low
2010,6,15,19,18,30.0,999.0,3,0.89,high
2010,6,15,20,19,28.0,998.0,0,1.79,high
2010,6,15,21,17,30.0,1002.0,1,7.15,high
2010,6,15,22,21,24.0,1000.0,0,0.89,low
2010,6,15,23,21,24.0,1000.0,1,4.02,low
2010,6,16,0,20,24.0,1000.0,3,0.89,high
2010,6,16,1,20,23.0,1000.0,0,1.79,high
2010,6,16,2,20,23.0,1000.0,3,0.89,high
2010,6,16,3,21,23.0,1000.0,1,0.89,high
2010,6,16,4,20,23.0,1000.0,1,1.78,high
2010,6,16,5,20,22.0,1001.0,1,3.57,high
2010,6,16,6,19,23.0,1001.0,0,3.13,low
2010,6,16,7,19,24.0,1001.0,3,0.89,low
2010,6,16,8,19,26.0,1001.0,3,1.78,low
2010,6,16,9,18,27.0,1001.0,2,3.13,low
2010,6,16,10,18,27.0,1000.0,2,6.26,low
2010,6,16,11,18,28.0,1000.0,2,10.28,low
2010,6,16,12,18,30.0,1000.0,0,3.13,high
2010,6,16,13,19,31.0,999.0,2,4.92,high
2010,6,16,14,20,30.0,998.0,2,9.84,high
2010,6,16,15,20,30.0,998.0,2,14.76,high
2010,6,16,16,19,30.0,998.0,2,19.68,high
2010,6,16,17,20,29.0,998.0,2,23.7,high
2010,6,16,18,15,26.0,1001.0,1,9.83,high
2010,6,16,19,17,23.0,1002.0,1,14.75,low
2010,6,16,20,16,22.0,1000.0,0,3.13,low
2010,6,16,21,16,23.0,1002.0,1,1.79,low
2010,6,16,22,18,21.0,1004.0,3,0.89,low
2010,6,16,23,19,20.0,1004.0,1,3.13,low
2010,6,17,0,18,20.0,1001.0,0,4.02,low
2010,6,17,1,18,20.0,1002.0,1,1.79,low
2010,6,17,2,18,20.0,1001.0,0,1.79,low
2010,6,17,3,18,20.0,1001.0,0,3.58,low
2010,6,17,4,18,20.0,1001.0,1,4.02,low
2010,6,17,5,18,20.0,1001.0,1,7.15,low
2010,6,17,6,18,20.0,1002.0,1,11.17,low
2010,6,17,7,18,21.0,1003.0,1,16.09,low
2010,6,17,8,18,20.0,1003.0,2,4.02,low
2010,6,17,9,18,21.0,1003.0,1,4.92,low
2010,6,17,10,17,18.0,1003.0,0,1.79,low
2010,6,17,11,17,19.0,1002.0,0,3.58,low
2010,6,17,12,17,19.0,1003.0,2,1.79,low
2010,6,17,13,17,19.0,1002.0,3,0.89,low
2010,6,17,14,17,19.0,1002.0,0,1.79,low
2010,6,17,15,17,19.0,1001.0,1,1.79,low
2010,6,17,16,18,19.0,1002.0,3,0.89,low
2010,6,17,17,17,20.0,1001.0,1,4.92,low
2010,6,17,18,17,20.0,1002.0,0,3.13,low
2010,6,17,19,17,21.0,1002.0,2,1.79,low
2010,6,17,20,17,20.0,1002.0,3,0.89,low
2010,6,17,21,17,20.0,1003.0,3,1.78,low
2010,6,17,22,17,19.0,1004.0,3,2.67,low
2010,6,17,23,17,19.0,1003.0,1,3.13,low
2010,6,18,0,17,20.0,1004.0,1,6.26,low
2010,6,18,1,17,19.0,1003.0,1,8.05,low
2010,6,18,2,17,18.0,1002.0,3,0.89,low
2010,6,18,3,16,18.0,1002.0,1,1.79,low
2010,6,18,4,17,18.0,1003.0,3,0.89,low
2010,6,18,5,16,18.0,1003.0,3,1.78,low
2010,6,18,6,17,19.0,1003.0,1,1.79,low
2010,6,18,7,17,20.0,1004.0,1,4.92,low
2010,6,18,8,16,20.0,1005.0,1,8.05,low
2010,6,18,9,17,22.0,1005.0,1,11.18,low
2010,6,18,10,17,23.0,1005.0,0,1.79,low
2010,6,18,11,17,23.0,1004.0,3,0.89,low
2010,6,18,12,17,25.0,1004.0,3,1.78,low
2010,6,18,13,17,27.0,1003.0,3,2.67,low
2010,6,18,14,16,27.0,1003.0,3,4.46,low
2010,6,18,15,18,26.0,1002.0,2,1.79,low
2010,6,18,16,18,27.0,1003.0,2,4.92,low
2010,6,18,17,19,25.0,1002.0,2,8.94,low
2010,6,18,18,19,25.0,1002.0,2,12.07,low
2010,6,18,19,17,22.0,1003.0,2,15.2,high
2010,6,18,20,16,22.0,1003.0,2,16.99,high
2010,6,18,21,17,20.0,1004.0,2,18.78,low
2010,6,18,22,17,20.0,1004.0,3,0.89,low
2010,6,18,23,17,19.0,1005.0,2,0.89,low
2010,6,19,0,16,19.0,1005.0,3,0.89,low
2010,6,19,1,16,18.0,1005.0,3,1.34,low
2010,6,19,2,16,18.0,1005.0,2,0.89,low
2010,6,19,3,17,18.0,1005.0,3,0.89,low
2010,6,19,4,16,18.0,1005.0,2,0.89,low
2010,6,19,5,16,18.0,1005.0,3,0.89,low
